"";"contributeurs";"isanon";"status_contrib";"total_rev_count";"registration_year"
"136484";"Heinzelmann4";"0";"inscrit";"99";"2013"
"136486";"88.224.24.19";"1";"anonyme";"255";"2013"
"136495";"Palmfly";"0";"inscrit";"22";"2014"
"136496";"Huntster";"0";"admin";"42508";"2004"
"136500";"Helmy_oved";"0";"inscrit";"1464";"2012"
"136504";"Prot_D";"0";"inscrit";"1334";"2006"
"136570";"2600:8800:2405:1C00:ACB9:70BA:F90C:8DEF";"1";"anonyme";"1";"2017"
"136578";"OpalkinsIII";"0";"inscrit";"3";"2017"
"136589";"Kevin_Rector";"0";"inscrit";"6605";"2004"
"136590";"Mozzerati";"0";"inscrit";"2454";"2004"
"136598";"Halibutt";"0";"inscrit";"33994";"2003"
"136609";"Netoholic";"0";"inscrit";"23038";"2004"
"136612";"Emax";"0";"inscrit";"9958";"2004"
"136613";"IdahoEv";"0";"inscrit";"262";"2004"
"136617";"Sietse_Snel";"0";"inscrit";"9597";"2004"
"136624";"Logologist";"0";"inscrit";"12692";"2004"
"136685";"Itai";"0";"inscrit";"11374";"2003"
"136686";"Rastro";"0";"inscrit";"210";"2005"
"136689";"Ffyyvv";"0";"inscrit";"4";"2005"
"136692";"Fvw";"0";"admin";"19601";"2003"
"136695";"24.30.59.166";"1";"anonyme";"17";"2004"
"136699";"68.0.133.243";"1";"anonyme";"2";"2005"
"136723";"Evil_Monkey";"0";"admin";"22401";"2004"
"136736";"62.40.87.245";"1";"anonyme";"107";"2004"
"136737";"84.154.97.246";"1";"anonyme";"12";"2005"
"136738";"213.122.51.244";"1";"anonyme";"3";"2005"
"136744";"192.35.232.241";"1";"anonyme";"328";"2002"
"136746";"Cokoli";"0";"inscrit";"341";"2004"
"136752";"66.48.177.71";"1";"anonyme";"1";"2005"
"136756";"Richard_Arthur_Norton_(1958-_)";"0";"inscrit";"186144";"2004"
"136757";"24.4.123.64";"1";"anonyme";"63";"2005"
"136761";"Balcer";"0";"inscrit";"12675";"2004"
"136774";"67.173.212.121";"1";"anonyme";"1";"2005"
"136776";"66.69.175.84";"1";"anonyme";"10";"2005"
"136838";"67.122.211.230";"1";"anonyme";"3";"2005"
"136840";"68.230.164.184";"1";"anonyme";"2";"2005"
"136890";"213.13.249.185";"1";"anonyme";"1";"2005"
"136915";"68.7.6.75";"1";"anonyme";"5";"2005"
"136917";"Imaglang";"0";"inscrit";"2300";"2004"
"136942";"81.193.39.228";"1";"anonyme";"5";"2005"
"137018";"68.42.14.155";"1";"anonyme";"11";"2005"
"137096";"65.8.65.159";"1";"anonyme";"3";"2005"
"137137";"61.191.16.158";"1";"anonyme";"1";"2005"
"137141";"68.9.224.188";"1";"anonyme";"2";"2005"
"137153";"Astronautics~enwiki";"0";"admin";"8735";"2003"
"137154";"213.190.54.188";"1";"anonyme";"21";"2005"
"137160";"128.135.6.101";"1";"anonyme";"14";"2004"
"137161";"Cantus";"0";"inscrit";"21464";"2004"
"137165";"82.139.10.26";"1";"anonyme";"1";"2005"
"137166";"Witkacy";"0";"inscrit";"9823";"2005"
"137167";"Pkmink~enwiki";"0";"inscrit";"269";"2004"
"137173";"Pibwl";"0";"inscrit";"6184";"2003"
"137176";"Grazon";"0";"inscrit";"3726";"2005"
"137181";"67.137.139.149";"1";"anonyme";"1";"2006"
"137185";"147.134.198.5";"1";"anonyme";"34";"2004"
"137187";"MSchnitzler2000";"0";"inscrit";"389";"2005"
"137188";"Naevus";"0";"inscrit";"330";"2006"
"137189";"199.189.15.29";"1";"anonyme";"74";"2006"
"137191";"Molobo";"0";"inscrit";"13968";"2005"
"137193";"216.21.34.174";"1";"anonyme";"165";"2005"
"137205";"62.0.142.104";"1";"anonyme";"4";"2006"
"137208";"Halibott";"0";"inscrit";"544";"2006"
"137213";"201.211.6.157";"1";"anonyme";"1";"2006"
"137219";"Mathiasrex";"0";"inscrit";"11526";"2006"
"137250";"194.39.141.10";"1";"anonyme";"73";"2005"
"137251";"Xx236";"0";"inscrit";"31708";"2005"
"137255";"Darth_Kalwejt";"0";"inscrit";"5489";"2007"
"137258";"78.3.98.172";"1";"anonyme";"1";"2007"
"137278";"HanzoHattori";"0";"inscrit";"28111";"2006"
"137283";"195.13.38.176";"1";"anonyme";"22";"2007"
"137296";"JRWalko";"0";"inscrit";"1086";"2006"
"137299";"Zulanka";"0";"inscrit";"72";"2007"
"137306";"195.205.100.13";"1";"anonyme";"6";"2007"
"137310";"83.29.58.77";"1";"anonyme";"1";"2008"
"137313";"Pernambuko";"0";"inscrit";"2411";"2007"
"137315";"216.213.209.241";"1";"anonyme";"82";"2007"
"137318";"Captain_Obvious_and_his_crime-fighting_dog";"0";"inscrit";"10001";"2008"
"137329";"JacekX";"0";"inscrit";"5";"2008"
"137331";"83.16.168.70";"1";"anonyme";"22";"2007"
"137349";"99.164.46.120";"1";"anonyme";"4";"2008"
"137350";"71.233.230.223";"1";"anonyme";"206";"2006"
"137374";"67.212.67.74";"1";"anonyme";"8";"2008"
"137378";"FeelSunny";"0";"inscrit";"2988";"2008"
"137399";"69.124.230.81";"1";"anonyme";"31";"2008"
"137404";"Myszodorn";"0";"inscrit";"186";"2004"
"137405";"69.51.101.9";"1";"anonyme";"26";"2006"
"137409";"91.94.74.12";"1";"anonyme";"2";"2009"
"137410";"Jacurek";"0";"inscrit";"9609";"2007"
"137413";"East718";"0";"admin";"26019";"2006"
"137427";"24.155.136.65";"1";"anonyme";"2";"2008"
"137433";"83.21.109.78";"1";"anonyme";"1";"2009"
"137441";"74.15.22.187";"1";"anonyme";"3";"2009"
"137449";"Perucap";"0";"inscrit";"2";"2009"
"137453";"68.191.12.251";"1";"anonyme";"6";"2009"
"137474";"Monegasque";"0";"inscrit";"97182";"2007"
"137484";"76.195.90.64";"1";"anonyme";"1";"2009"
"137486";"Robert_Warren";"0";"inscrit";"694";"2009"
"137494";"Novickas";"0";"inscrit";"9221";"2006"
"137495";"Volunteer_Marek";"0";"inscrit";"66808";"2005"
"137504";"Piner8";"0";"inscrit";"7";"2008"
"137527";"195.93.142.236";"1";"anonyme";"2";"2009"
"137530";"209.205.174.17";"1";"anonyme";"339";"2007"
"137535";"66.183.187.193";"1";"anonyme";"405";"2009"
"137541";"Rhysn";"0";"inscrit";"206";"2004"
"137544";"Mtsmallwood";"0";"inscrit";"22533";"2007"
"137549";"76.212.224.89";"1";"anonyme";"3";"2009"
"137552";"24.187.75.86";"1";"anonyme";"223";"2008"
"137553";"Dashiellx";"0";"inscrit";"4945";"2006"
"137556";"Declan_Clam";"0";"inscrit";"3557";"2009"
"137560";"Kolakowski";"0";"inscrit";"1479";"2007"
"137561";"83.69.242.8";"1";"anonyme";"2";"2009"
"137564";"86.62.106.225";"1";"anonyme";"25";"2007"
"137567";"82.139.25.178";"1";"anonyme";"1";"2009"
"137574";"98.144.87.94";"1";"anonyme";"1";"2009"
"137579";"86.83.158.92";"1";"anonyme";"9";"2008"
"137583";"71.250.166.72";"1";"anonyme";"1";"2010"
"137586";"128.135.193.118";"1";"anonyme";"1";"2010"
"137591";"Chumchum7";"0";"inscrit";"3928";"2009"
"137598";"174.16.163.180";"1";"anonyme";"50";"2010"
"137604";"LeMiklos";"0";"inscrit";"240";"2009"
"137610";"7mike5000";"0";"inscrit";"11019";"2009"
"137612";"24.230.96.73";"1";"anonyme";"11";"2010"
"137621";"93.63.254.148";"1";"anonyme";"1";"2010"
"137623";"Farkas_J";"0";"inscrit";NA;NA
"137700";"BizarreLoveTriangle";"0";"inscrit";"27335";"2011"
"137704";"CyberbotII";"0";"inscrit";NA;NA
"137714";"GreenCbot";"0";"inscrit";NA;NA
"137880";"Citationbot1";"0";"inscrit";NA;NA
"137894";"Trappistthemonk";"0";"inscrit";NA;NA
"137897";"JosephLaferriere";"0";"inscrit";NA;NA
"137898";"Petercoxhead";"0";"inscrit";NA;NA
"137900";"MildBillHiccup";"0";"inscrit";NA;NA
"137903";"FrankR1981";"0";"inscrit";NA;NA
"138014";"MichaelDevore";"0";"inscrit";NA;NA
"138027";"Magiclinksbot";"0";"inscrit";NA;NA
"138028";"PaulAugust";"0";"inscrit";NA;NA
"138042";"HenryFlower";"0";"inscrit";"1";"2013"
"138047";"PerHonoretGloria";"0";"inscrit";NA;NA
"138095";"Xtreambar";"0";"inscrit";"5059";"2004"
"138106";"24.197.219.196";"1";"anonyme";"2";"2006"
"138125";"68.14.38.111";"1";"anonyme";"6";"2007"
"138126";"G.-M.Cupertino";"0";"inscrit";NA;NA
"138130";"Drpda";"0";"inscrit";NA;NA
"138131";"88.192.92.108";"1";"anonyme";"2";"2007"
"138138";"Vanisheduserewfisn2348tui2f8n2fio2utjfeoi210r39jf";"0";"inscrit";NA;NA
"138142";"RicardoFrantz";"0";"inscrit";NA;NA
"138211";"LarsWashington";"0";"inscrit";NA;NA
"138236";"Z:";"0";"inscrit";"0";NA
"138243";"Wikibot";"0";"inscrit";"3719";"2003"
"138254";"Ma'ameMichu";"0";"inscrit";NA;NA
"138258";"MikeGarcia";"0";"inscrit";"0";NA
"138265";"ChillPillBill";"0";"inscrit";NA;NA
"138283";"24.21.131.170";"1";"anonyme";"62";"2005"
"138303";"58.165.240.149";"1";"anonyme";"3";"2005"
"138319";"71.135.42.209";"1";"anonyme";"8";"2005"
"138336";"MadHatter";"0";"inscrit";"9";"2004"
"138358";"69.134.191.252";"1";"anonyme";"108";"2006"
"138386";"RaiderDuck";"0";"inscrit";NA;NA
"138399";"86.139.64.94";"1";"anonyme";"2";"2006"
"138400";"24.196.8.211";"1";"anonyme";"1";"2006"
"138414";"81.155.138.122";"1";"anonyme";"10";"2006"
"138425";"Alan01987";"0";"inscrit";NA;NA
"138429";"69.152.45.56";"1";"anonyme";"16";"2006"
"138430";"67.85.15.141";"1";"anonyme";"36";"2006"
"138458";"page";"0";"page";NA;NA
"138643";"AaronY";"0";"inscrit";"34002";"2006"
"138647";"TheAnomebot2";"0";"inscrit";NA;NA
"138657";"NickNumber";"0";"inscrit";NA;NA
"138668";"TonyBayliss";"0";"inscrit";NA;NA
"138685";"ChristopherMahan";"0";"inscrit";NA;NA
"138759";"TheAnome";"0";"inscrit";"0";NA
"138860";"194.185.231.68";"1";"anonyme";"495";"2004"
"138872";"LeslieMateus";"0";"inscrit";NA;NA
"138883";"Judzillah";"0";"inscrit";"466";"2003"
"138888";"GeneNygaard";"0";"inscrit";NA;NA
"138893";"217.161.104.2";"1";"anonyme";"142";"2004"
"138906";"Maxrspct";"0";"inscrit";NA;NA
"139020";"YorkshirePhoenix";"0";"inscrit";NA;NA
"139030";"88.104.157.203";"1";"anonyme";"4";"2006"
"139123";"209.225.225.89";"1";"anonyme";"24";"2007"
"139216";"JMilburn";"0";"inscrit";"0";"2009"
"139297";"ChuunenBaka";"0";"inscrit";NA;NA
"139337";"86.4.216.43";"1";"anonyme";"6";"2009"
"139340";"DavidBiddulph";"0";"inscrit";NA;NA
"139376";"JohnofReading";"0";"inscrit";NA;NA
"139423";"Andycjp";"0";"inscrit";"66882";"2004"
"139440";"AndrewGray";"0";"inscrit";NA;NA
"139476";"Crisco1492";"0";"inscrit";NA;NA
"139491";"Kyteto";"0";"inscrit";"21658";"2009"
"139502";"59.161.86.183";"1";"anonyme";"3";"2011"
"139503";"Gsarwa";"0";"inscrit";"5068";"2010"
"139505";"JMRH6";"0";"inscrit";"1023";"2011"
"139508";"80.195.141.194";"1";"anonyme";"2";"2011"
"139515";"Baeboneheads";"0";"inscrit";"1";"2012"
"139519";"BrightStarSky";"0";"inscrit";"29585";"2012"
"139520";"217.196.231.209";"1";"anonyme";"1";"2012"
"139521";"BletheringScot";"0";"inscrit";NA;NA
"139523";"79.121.196.211";"1";"anonyme";"25";"2012"
"139543";"24.167.164.33";"1";"anonyme";"2";"2012"
"139545";"2.29.162.171";"1";"anonyme";"28";"2012"
"139547";"Twobells";"0";"inscrit";"6576";"2004"
"139549";"217.33.68.164";"1";"anonyme";"111";"2008"
"139550";"User2348234234";"0";"inscrit";"3";"2013"
"139551";"149.32.224.36";"1";"anonyme";"20";"2013"
"139552";"TheDrof";"0";"inscrit";NA;NA
"139557";"DEaketts";"0";"inscrit";NA;NA
"139560";"149.241.40.177";"1";"anonyme";"3";"2013"
"139561";"Rusyzite1";"0";"inscrit";"1";"2013"
"139562";"Jppcap";"0";"inscrit";"3089";"2013"
"139564";"72.22.162.38";"1";"anonyme";"25";"2014"
"139565";"86.131.226.232";"1";"anonyme";"4";"2008"
"139572";"64.121.252.176";"1";"anonyme";"6";"2014"
"139573";"SergeantPep";"0";"inscrit";"100";"2014"
"139574";"37.72.116.58";"1";"anonyme";"12";"2012"
"139575";"PC-XT";"0";"inscrit";"10356";"2012"
"139577";"Shaqiri19";"0";"inscrit";"114";"2014"
"139587";"RichFarmbrough";"0";"inscrit";NA;NA
"139589";"50.176.214.59";"1";"anonyme";"1";"2015"
"139599";"ZzmemeguyzZ";"0";"inscrit";"9";"2015"
"139602";"50.167.103.205";"1";"anonyme";"1";"2015"
"139603";"BAEAus";"0";"inscrit";"3";"2015"
"139604";"Natg19";"0";"inscrit";NA;NA
"139607";"173.65.106.208";"1";"anonyme";"4";"2016"
"139610";"Zazpot";"0";"inscrit";"3531";"2005"
"139613";"Hnhusain";"0";"inscrit";"564";"2015"
"139620";"2A02:C7D:3AE:AF00:D0C8:23E6:8E87:B699";"1";"anonyme";"1";"2016"
"139621";"VitaminD3";"0";"inscrit";"114";"2017"
"139623";"Type304(18-8)";"0";"inscrit";NA;NA
"139624";"BendertheBot";"0";"inscrit";NA;NA
"139627";"Bobbyisrhoode";"0";"inscrit";"30";"2017"
"139628";"Vunuguyen";"0";"inscrit";"7";"2017"
"139630";"Rupertloup";"0";"inscrit";NA;NA
"139636";"ZenoGantner";"0";"inscrit";NA;NA
"139639";"Thestuart";"0";"inscrit";"0";"2006"
"139648";"FernandoS.Aldado~enwiki";"0";"inscrit";NA;NA
"139656";"Therealdan";"0";"inscrit";"6";"2010"
"139692";"Cop663";"0";"inscrit";NA;NA
"139699";"OneSalientOversight";"0";"inscrit";NA;NA
"139731";"141.156.31.249";"1";"anonyme";"109";"2005"
"139777";"PhilipCross";"0";"inscrit";NA;NA
"139848";"AfterMidnight";"0";"inscrit";NA;NA
"139850";"Normmit";"0";"inscrit";NA;NA
"139891";"PachamamaSonnenk";"0";"inscrit";NA;NA
"139892";"KirillLokshin";"0";"inscrit";NA;NA
"140001";"216.20.1.218";"1";"anonyme";"173";"2002"
"140002";"Nemanjanoob";"0";"inscrit";"19";"2007"
"140003";"199.185.87.26";"1";"anonyme";"111";"2005"
"140006";"84.185.244.13";"1";"anonyme";"1";"2007"
"140009";"BL2593";"0";"inscrit";"90";"2007"
"140012";"Bonio";"0";"inscrit";"488";"2007"
"140019";"69.248.62.131";"1";"anonyme";"901";"2011"
"140020";"173.253.171.2";"1";"anonyme";"2";"2012"
"140023";"Wereldburger758";"0";"inscrit";"1348";"2004"
"140024";"173.77.180.236";"1";"anonyme";"169";"2015"
"140059";"EdmundWest";"0";"inscrit";NA;NA
"140061";"74.133.21.87";"1";"anonyme";"3";"2011"
"140062";"Scartboy";"0";"inscrit";"1609";"2007"
"140063";"165.134.208.188";"1";"anonyme";"49";"2011"
"140064";"Christhespeller";"0";"inscrit";NA;NA
"140066";"Kpalion";"0";"inscrit";"20602";"2004"
"140067";"Sca";"0";"inscrit";"18909";"2004"
"140068";"Alexandervonweimann";"0";"inscrit";"705";"2015"
"140070";"Droyselich";"0";"inscrit";"439";"2016"
"140133";"MrStephen";"0";"inscrit";NA;NA
"140189";"Marcocapelle";"0";"inscrit";"167822";"2011"
"140205";"Vilni";"0";"inscrit";"17";"2011"
"140230";"CanadianPaul";"0";"inscrit";NA;NA
"140237";"ATexasHistorian";"0";"inscrit";NA;NA
"140260";"TheSageofStamford";"0";"inscrit";NA;NA
"140334";"ReinhardKraasch";"0";"inscrit";NA;NA
"140366";"LeonardG.";"0";"inscrit";NA;NA
"140367";"GaiusCornelius";"0";"inscrit";NA;NA
"140385";"Rufous-crownedSparrow";"0";"inscrit";NA;NA
"140388";"BumpyBlop";"0";"inscrit";NA;NA
"140469";"Heyjude,don'tletmedown";"0";"inscrit";NA;NA
"140562";"GroundZero";"0";"inscrit";"66";"2005"
"140578";"M3talH3ad";"0";"inscrit";NA;NA
"140597";"MichaelDavid";"0";"inscrit";NA;NA
"140618";"Ilovementos";"0";"inscrit";NA;NA
"140625";"MarthaRyan";"0";"inscrit";NA;NA
"140626";"90.212.91.27";"1";"anonyme";"4";"2008"
"140633";"Ohboymydannyboy";"0";"inscrit";NA;NA
"140635";"Magoonmagoon";"0";"inscrit";NA;NA
"140636";"Gin";"0";"inscrit";NA;NA
"140639";"Stevenova";"0";"inscrit";NA;NA
"140648";"????????????";"0";"inscrit";"0";"2006"
"140652";"FranzXaver";"0";"inscrit";NA;NA
"140687";"TonyCorsini";"0";"inscrit";NA;NA
"140711";"AdNauseam";"0";"inscrit";"23";"2006"
"140732";"82.46.4.233";"1";"anonyme";"6";"2006"
"140751";"209.169.209.159";"1";"anonyme";"2";"2006"
"140766";"Elsrkite";"0";"inscrit";"86";NA
"140776";"Balzacbee";"0";"inscrit";"9";"2007"
"140779";"KenThomas";"0";"inscrit";"367";"2006"
"140827";"Sabine'sSunbird";"0";"inscrit";NA;NA
"140854";"Corvuscoronoides";"0";"inscrit";NA;NA
"140883";"RobotodeAjvol";"0";"inscrit";NA;NA
"140899";"CoolCosmos";"0";"inscrit";NA;NA
"141086";"ArneList";"0";"inscrit";NA;NA
"141107";"StevenWalling";"0";"inscrit";NA;NA
"141117";"DOIbot";"0";"inscrit";NA;NA
"141131";"MarkLungo";"0";"inscrit";NA;NA
"141141";"Citationbot";"0";"inscrit";NA;NA
"141163";"JohnnyB.Goode";"0";"inscrit";NA;NA
"141183";"A.Parrot";"0";"inscrit";NA;NA
"141201";"BrianannMacAmhlaidh";"0";"inscrit";NA;NA
"141221";"RipchipBot";"0";"inscrit";NA;NA
"141333";"CrownPrince";"0";"inscrit";NA;NA
"141344";"PeterIsotalo";"0";"inscrit";NA;NA
"141388";"ProtD";"0";"inscrit";NA;NA
"141427";"MarcVenot";"0";"inscrit";NA;NA
"141444";"BeastieBot";"0";"inscrit";NA;NA
"141446";"ChristopherJamesDubey";"0";"inscrit";NA;NA
"141451";"RandeeeMoowssss";"0";"inscrit";NA;NA
"141467";"Barbagiannipotente";"0";"inscrit";NA;NA
"141513";"Thecattr";"0";"inscrit";NA;NA
"141514";"202.12.74.5";"1";"anonyme";"339";"2005"
"141525";"Pendragon39";"0";"inscrit";"736";"2006"
"141571";"Jwinius";"0";"inscrit";"23050";"2004"
"141576";"72.37.171.132";"1";"anonyme";"344";"2008"
"141598";"93.96.162.204";"1";"anonyme";"4";"2010"
"141606";"KurtShapedBox";"0";"inscrit";NA;NA
"141613";"113.19.34.154";"1";"anonyme";"1";"2010"
"141634";"99.239.52.202";"1";"anonyme";"2";"2011"
"141646";"RobertoFiadone";"0";"inscrit";NA;NA
"141648";"74.245.180.107";"1";"anonyme";"3";"2012"
"141650";"HelpfulPixieBot";"0";"inscrit";NA;NA
"141660";"Mariomodesto";"0";"inscrit";NA;NA
"141879";"SubrataRoy";"0";"inscrit";NA;NA
"141955";"IanRose";"0";"inscrit";NA;NA
"141967";"AnotherBeliever";"0";"inscrit";NA;NA
"141994";"CurlyTurkey";"0";"inscrit";NA;NA
"142004";"StubMandrel";"0";"inscrit";NA;NA
"142009";"ItsukiMasumi";"0";"inscrit";NA;NA
"142017";"JasonRees";"0";"inscrit";NA;NA
"142199";"GetIt";"0";"inscrit";NA;NA
"142210";"ElC";"0";"inscrit";NA;NA
"142374";"SebPatrick";"0";"inscrit";NA;NA
"142378";"Recentlyshaven";"0";"inscrit";NA;NA
"142419";"MagnusManske";"0";"inscrit";NA;NA
"142429";"StanShebs";"0";"inscrit";NA;NA
"142439";"AnchetaWis";"0";"inscrit";NA;NA
"142440";"Ivan~enwiki";"0";"inscrit";"298";"2004"
"142462";"ScottBurley";"0";"inscrit";NA;NA
"142523";"MichaelHardy";"0";"inscrit";NA;NA
"142525";"J3ff";"0";"inscrit";"7134";"2004"
"142543";"JonHaraldS7";"0";"inscrit";NA;NA
"142564";"Hexten";"0";"inscrit";NA;NA
"142614";"ESOFan";"0";"inscrit";NA;NA
"142618";"BecauseIdid";"0";"inscrit";NA;NA
"142694";"Geraldshields11";"0";"inscrit";"14147";"2004"
"142718";"RedPhoenix";"0";"inscrit";NA;NA
"142737";"207.68.110.60";"1";"anonyme";"104";"2005"
"142750";"MelEtitis";"0";"inscrit";"1";"2006"
"142761";"Shez15";"0";"inscrit";NA;NA
"142786";"MissBurkle";"0";"inscrit";NA;NA
"142787";"UniversalHero";"0";"inscrit";"30";"2007"
"142793";"Dr.Blofeld";"0";"inscrit";NA;NA
"142794";"99.244.58.49";"1";"anonyme";"11";"2007"
"142810";"AungPhyoe";"0";"inscrit";"0";"2017"
"142818";"Mspraveen";"0";"inscrit";"10530";"2007"
"142827";"Penguininlondon";"0";"inscrit";NA;NA
"142865";"GaneshJ.Acharya";"0";"inscrit";NA;NA
"142874";"120.56.140.93";"1";"anonyme";"2";"2010"
"142907";"FahimTalha";"0";"inscrit";NA;NA
"142908";"DRAGONBOOSTER";"0";"inscrit";NA;NA
"143003";"KlemenKocjancic";"0";"inscrit";NA;NA
"143009";"AloysiusSebastian";"0";"inscrit";NA;NA
"143038";"MarkArsten";"0";"inscrit";NA;NA
"143072";"39.32.106.197";"1";"anonyme";"1";"2014"
"143107";"SamirPradip";"0";"inscrit";NA;NA
"143236";"Bafflegab1978";"0";"inscrit";NA;NA
"143357";"DebarupaBhattacharjee";"0";"inscrit";NA;NA
"143381";"SerAmantiodiNicolao";"0";"inscrit";NA;NA
"143513";"SunCreator";"0";"inscrit";"266";"2012"
"143546";"MalleusFatuorum";"0";"inscrit";NA;NA
"143553";"CrypticC62";"0";"inscrit";NA;NA
"143573";"ArtLaPella";"0";"inscrit";NA;NA
"143664";"Verrai";"0";"admin";"8607";"2005"
"143665";"Tam";"0";"inscrit";"0";"2016"
"143667";"IsaacCrumm";"0";"inscrit";NA;NA
"143682";"MikeSearson";"0";"inscrit";NA;NA
"143746";"SamWereb";"0";"inscrit";NA;NA
"144079";"72.254.182.163";"1";"anonyme";"3";"2007"
"144096";"Ronbalicki";"0";"inscrit";"57";"2006"
"144108";"72.21.243.122";"1";"anonyme";"30";"2006"
"144188";"YKTimes";"0";"inscrit";NA;NA
"144210";"Welthir";"0";"inscrit";"314";"2007"
"144220";"Tempshill";"0";"inscrit";"9225";"2003"
"144232";"64.207.54.253";"1";"anonyme";"46";"2004"
"144233";"Jreferee";"0";"admin";"20329";"2006"
"144234";"97.96.15.242";"1";"anonyme";"6";"2007"
"144236";"Wilyonwhe3ls";"0";"inscrit";"10";"2007"
"144237";"195.22.57.197";"1";"anonyme";"4";"2007"
"144240";"Php2";"0";"inscrit";"3";"2007"
"144242";"71.194.117.57";"1";"anonyme";"13";"2007"
"144243";"Sheep2000";"0";"inscrit";"372";"2006"
"144244";"62.56.123.211";"1";"anonyme";"7";"2007"
"144245";"68.212.233.171";"1";"anonyme";"1";"2007"
"144247";"71.200.238.250";"1";"anonyme";"3";"2007"
"144248";"67.83.132.70";"1";"anonyme";"1";"2007"
"144249";"70.50.52.93";"1";"anonyme";"2";"2007"
"144255";"Jkeene";"0";"inscrit";"2963";"2007"
"144258";"718Bot";"0";"inscrit";NA;NA
"144260";"81.246.162.60";"1";"anonyme";"20";"2009"
"144268";"76.181.197.87";"1";"anonyme";"19";"2009"
"144270";"Analphabot";"0";"inscrit";"1017";"2008"
"144272";"190.148.192.85";"1";"anonyme";"1";"2010"
"144275";"OgreBot";"0";"bot";"61923";"2009"
"144279";"MartialBladeCraft";"0";"inscrit";"7";"2011"
"144282";"Fanfardon";"0";"inscrit";"201";"2009"
"144332";"Sfan00IMG";"0";"inscrit";NA;NA
"144388";"Werieth";"0";"inscrit";"54678";"2010"
"144390";"Hazard-Bot";"0";"bot";"148625";"2010"
"144393";"2606:6000:63C6:4900:4DEB:E6AB:C1D4:6A6D";"1";"anonyme";"1";"2014"
"144547";"Timriley";"0";"inscrit";NA;NA
"144565";"AdultSwim";"0";"inscrit";"5305";"2006"
"144601";"Liketearsinrain";"0";"inscrit";NA;NA
"144665";"TwofingeredTypist";"0";"inscrit";NA;NA
"144739";"HJMitchell";"0";"inscrit";NA;NA
"144774";"BenMacDui";"0";"inscrit";NA;NA
"144811";"Maisoui!";"0";"inscrit";NA;NA
"144854";"Aranae";"0";"inscrit";"15275";"2004"
"144855";"StevenJ.Anderson";"0";"inscrit";NA;NA
"144863";"Chrishuh";"0";"inscrit";NA;NA
"144911";"Pwjb";"0";"inscrit";"2413";"2005"
"144921";"MikeCline";"0";"inscrit";NA;NA
"145031";"GrahamBeards";"0";"inscrit";NA;NA
"145055";"TheEmirr";"0";"inscrit";NA;NA
"145062";"LilacSoul";"0";"inscrit";NA;NA
"145077";"Mel23";"0";"inscrit";NA;NA
"145090";"UnaSmith";"0";"inscrit";NA;NA
"145091";"EndrickShellycoat";"0";"inscrit";NA;NA
"145145";"EricCorbett";"0";"inscrit";NA;NA
"145168";"IamOneofMany";"0";"inscrit";NA;NA
"145210";"IanSpackman";"0";"inscrit";NA;NA
"145221";"AndyDingley";"0";"inscrit";NA;NA
"145401";"Dgopman";"0";"inscrit";"2";"2005"
"145402";"GarethJones";"0";"inscrit";"0";"2006"
"145449";"Jamaisvu";"0";"inscrit";"4";"2006"
"145591";"GoOwls";"0";"inscrit";NA;NA
"145717";"Pwt898";"0";"inscrit";"4305";"2005"
"145794";"75.28.148.181";"1";"anonyme";"6";"2007"
"145798";"65.11.112.144";"1";"anonyme";"27";"2007"
"146045";"UnimaginativeUsername";"0";"inscrit";NA;NA
"146151";"JoseRamos";"0";"inscrit";NA;NA
"146174";"Alexsletterbox";"0";"inscrit";NA;NA
"146200";"70.39.82.253";"1";"anonyme";"2";"2006"
"146203";"Dr.Friendly";"0";"inscrit";NA;NA
"146215";"Dougiemonty";"0";"inscrit";NA;NA
"146222";"79.23.121.45";"1";"anonyme";"2";"2007"
"146230";"Elbotdeladieta";"0";"inscrit";NA;NA
"146236";"Sparafucil";"0";"inscrit";"4332";"2006"
"146238";"ViP";"0";"inscrit";NA;NA
"146256";"76.219.180.143";"1";"anonyme";"1";"2008"
"146264";"Shoemaker'sHoliday";"0";"inscrit";NA;NA
"146299";"202.43.231.112";"1";"anonyme";"2";"2009"
"146305";"AllHallow'sWraith";"0";"inscrit";NA;NA
"146314";"78.144.170.201";"1";"anonyme";"2";"2010"
"146317";"122.108.180.58";"1";"anonyme";"6";"2010"
"146318";"PinoyPride";"0";"inscrit";"1";"2016"
"146321";"87.194.105.41";"1";"anonyme";"8";"2010"
"146322";"170.211.210.163";"1";"anonyme";"75";"2006"
"146323";"Palosirkka";"0";"inscrit";"3076";"2010"
"146327";"116.199.213.14";"1";"anonyme";"77";"2010"
"146329";"Kumioko(renamed)";"0";"inscrit";NA;NA
"146331";"99.237.167.45";"1";"anonyme";"3";"2011"
"146353";"MarcoCastellani";"0";"inscrit";NA;NA
"146356";"JosephDwayne";"0";"inscrit";NA;NA
"146372";"Davidsgraff";"0";"inscrit";NA;NA
"146420";"HurricaneDevon";"0";"inscrit";NA;NA
"146421";"GveretTered";"0";"inscrit";NA;NA
"146438";"SamClark";"0";"inscrit";NA;NA
"146458";"StephenBStreater";"0";"inscrit";NA;NA
"146463";"KeenanPepper";"0";"inscrit";NA;NA
"146472";"Paulventer";"0";"inscrit";NA;NA
"146504";"RobertoMura";"0";"inscrit";NA;NA
"146511";"Andrea93";"0";"inscrit";"0";"2006"
