"";"page";"density";"ncontributors";"nanon";"nedits";"transitivity";"nadmins";"nbots";"centralization";"mean_betweenness_admin";"mean_degree_admins";"mean_betweenness";"mean_degree_centrality";"sd_betweenness";"sd_degree_centrality";"sd_betweenness_admin";"sd_degree_admins";"degree_assortativity";"nquar1";"nquar2";"nquar3";"nquar4";"mean_degree_anon";"mean_degree_inscrit";"mean_indegree_admin";"mean_outdegree_admin";"mean_indegree_anon";"mean_outdegree_anon";"mean_indegree_inscrit";"mean_outdegree_inscrit";"mean_degree_quar1";"mean_indegree_quar1";"mean_outdegree_quar1";"mean_degree_quar2";"mean_indegree_quar2";"mean_outdegree_quar2";"mean_degree_quar3";"mean_indegree_quar3";"mean_outdegree_quar3";"mean_degree_quar4";"mean_indegree_quar4";"mean_outdegree_quar4";"nadded";"ndeleted";"nrestored";"sd_degree_anon";"sd_degree_inscrit";"sd_indegree_admin";"sd_outdegree_admin";"sd_indegree_anon";"sd_outdegree_anon";"sd_indegree_inscrit";"sd_outdegree_inscrit";"sd_degree_quar1";"sd_indegree_quar1";"sd_outdegree_quar1";"sd_degree_quar2";"sd_indegree_quar2";"sd_outdegree_quar2";"sd_degree_quar3";"sd_indegree_quar3";"sd_outdegree_quar3";"sd_degree_quar4";"sd_indegree_quar4";"sd_outdegree_quar4";"iscontroversial";"isfeatured";"istalk_page"
"77";"Tiananmen_Square_protests_of_1989";"0.0129577429886567";"1271";"777";"20916";"0.120432579226065";"116";"1";"0.601294872589745";"70.5321812507363";"19.5948275862069";"1239.83084185681";"32.912667191188";"12384.0121565416";"84.9843862734918";"399.809574521959";"41.5779997110252";"-0.101449529815387";"377";"202";"265";"351";"37.8236808236808";"26.9966777408638";"12.6810344827586";"6.91379310344828";"19.1377091377091";"18.6859716859717";"12.6677740863787";"14.328903654485";"28.8965517241379";"15.7135278514589";"13.183023872679";"32.019801980198";"16.5445544554455";"15.4752475247525";"45.3622641509434";"21.9660377358491";"23.3962264150943";"29.6495726495727";"14.4387464387464";"15.2108262108262";"0";"11657";"9259";"84.1557285928342";"99.8149119901053";"20.2658844357708";"38.2221353953819";"50.8338746888254";"58.6644900528334";"22.3874054927198";"98.1906723088333";"61.2513344517515";"43.4126985604185";"44.2622855692134";"67.9106055944092";"37.635466694105";"52.5319318308277";"108.533426331328";"59.9375525512337";"72.7879703115134";"96.1519318197715";"27.4224325819175";"93.1898277535912";"0";"0";1
"78";"Time_Warner";"0.0160133444537114";"110";"39";"192";"0.225181598062954";"20";"1";"0.0625368234997054";"19.2583333333333";"3.9";"26.0181818181818";"3.49090909090909";"78.4605540707168";"4.01772552970293";"48.9642570137879";"4.43550270099414";"-0.00495439469537417";"11";"14";"26";"45";"4.61538461538461";"2.55555555555556";"1.95";"1.95";"2.25641025641026";"2.35897435897436";"1.38888888888889";"1.16666666666667";"6.09090909090909";"3.27272727272727";"2.81818181818182";"2.21428571428571";"0.714285714285714";"1.5";"4.69230769230769";"2.5";"2.19230769230769";"2.93333333333333";"1.48888888888889";"1.44444444444444";"0";"180";"12";"4.86996911594759";"2.9899301897674";"3.06894461543893";"2.56443283972766";"3.39285587450384";"2.37849111266144";"1.66094255130337";"2.29906813420444";"6.59476376308576";"4.12530990571397";"2.56195947736032";"2.00685637938357";"0.611249845502127";"2.21011659977825";"4.60234054167425";"3.31360830515618";"2.91230809866306";"3.40053471731085";"2.24238329200938";"2.07315696414425";"0";"0";1
"79";"Tony_Blair";"0.05";"25";"4";"30";"0.141176470588235";"8";"0";"0.186631944444444";"0.25";"1.625";"0.88";"2.4";"1.88348082018374";"2.39791576165636";"0.707106781186548";"1.40788595317336";"-0.0927844912847737";"3";"2";"1";"16";"6.25";"1.8";"0.5";"1.125";"4.75";"1.5";"0.5";"1.3";"5";"3.66666666666667";"1.33333333333333";"4";"3";"1";"5";"2";"3";"1.75";"0.5625";"1.1875";"0";"30";"0";"3.77491721763537";"1.03279555898864";"1.0690449676497";"0.640869944461656";"4.11298755975102";"1";"0.52704627669473";"1.05934990547138";"5.19615242270663";"5.5075705472861";"0.577350269189626";"4.24264068711928";"4.24264068711928";"0";NA;NA;NA;"1.23827837473378";"0.813941029804985";"0.910585891976516";"0";"0";1
"80";"Transsexual";"0.0330527298480556";"353";"187";"4107";"0.183709366826661";"47";"0";"0.58223301911157";"0.0141843971631206";"13.4042553191489";"214.28895184136";"23.2691218130312";"1510.32154192577";"48.4266500583545";"0.097243327665263";"23.3681868233643";"-0.111703588648484";"78";"73";"62";"111";"33.5882352941176";"11.5666666666667";"8.23404255319149";"5.17021276595745";"14.6310160427807";"18.9572192513369";"8.21111111111111";"3.35555555555556";"28.8076923076923";"12.2435897435897";"16.5641025641026";"38.972602739726";"16.6301369863014";"22.3424657534247";"21.8225806451613";"14";"7.82258064516129";"13.5765765765766";"7.43243243243243";"6.14414414414414";"0";"2551";"1556";"61.6651246879713";"21.6115085861859";"10.7424650356251";"22.6996639976437";"27.4047264688607";"47.5862351197384";"11.1410713426346";"19.8343199956008";"49.9254138996058";"18.2302630491853";"47.3614424094772";"80.0267268901007";"37.2321944205531";"53.0862032657163";"28.4262198253472";"15.672885639291";"25.3516411946817";"26.5438058343868";"11.5920204699154";"24.9944891551015";"0";"0";1
"81";"Trinity_Broadcasting_Network";"0.00940885174868462";"360";"178";"1216";"0.173658179153691";"35";"6";"0.159558041914634";"546.373446552693";"10.7428571428571";"208.788888888889";"6.75555555555556";"927.1690446199";"12.1930261003727";"2098.14764450411";"25.526621463902";"-0.0377274271394701";"54";"53";"78";"147";"7.37078651685393";"4.92920353982301";"3.97142857142857";"6.77142857142857";"3.93258426966292";"3.43820224719101";"2.53097345132743";"2.39823008849558";"8.48148148148148";"5.09259259259259";"3.38888888888889";"6.92452830188679";"3.37735849056604";"3.54716981132075";"6.21794871794872";"3.01282051282051";"3.20512820512821";"6.59863945578231";"3.14285714285714";"3.45578231292517";"0";"1030";"186";"11.0957639623854";"7.2797625723637";"8.95244204043762";"19.0418821892933";"7.79148855154076";"6.32090077285935";"4.19197957937914";"5.65928412782427";"14.7619356770585";"11.9041272667017";"6.83889174147188";"8.1826482844064";"5.0620245839233";"5.14992919195478";"9.4286761212767";"4.85502441510463";"6.69630441665348";"14.1385802042155";"5.8121271422611";"10.5474994066418";"0";"0";1
"82";"Twitter";"0.00933457555452037";"473";"228";"2084";"0.0802370613777726";"21";"2";"0.228436512496409";"7.57142857142857";"3.61904761904762";"84.5116279069768";"8.81183932346723";"526.030731430124";"20.6525049625552";"34.6966445475228";"3.98090681222495";"-0.0045319554559542";"133";"79";"107";"131";"13.5175438596491";"4.66331658291457";"3.28571428571429";"0.333333333333333";"4.85087719298246";"8.66666666666667";"4.20603015075377";"0.457286432160804";"15.7518796992481";"4.72932330827068";"11.0225563909774";"8.60759493670886";"3.84810126582278";"4.75949367088608";"5.8785046728972";"4.86915887850467";"1.00934579439252";"5.22137404580153";"4.27480916030534";"0.946564885496183";"0";"1347";"737";"28.2486543926975";"6.979928732182";"4.14901020898789";"0.912870929175277";"7.796116118935";"27.6646585616619";"5.57254850018958";"2.79554744704027";"33.3281221718321";"6.27178363730484";"33.5885230591365";"17.0755618757417";"5.35912499458284";"17.012977844133";"9.22640824284603";"8.02129725563133";"2.02575551758697";"9.94700579326871";"6.83661346114772";"4.25768622086843";"0";"0";1
"83";"United_Submitters_International";"0.0324913644214162";"193";"78";"1204";"0.220906384386371";"23";"2";"0.446384006076389";"41.3881735946781";"8.95652173913044";"178.637305699482";"12.4766839378238";"866.388178035337";"28.4863038250512";"127.854310728776";"12.7189131213379";"-0.0422156942830447";"30";"35";"39";"70";"20.7051282051282";"7.22535211267606";"4.34782608695652";"4.60869565217391";"11.0384615384615";"9.66666666666667";"2.70422535211268";"4.52112676056338";"14.7";"8.66666666666667";"6.03333333333333";"19.3428571428571";"10.8571428571429";"8.48571428571429";"13.1794871794872";"5.69230769230769";"7.48717948717949";"10.1571428571429";"4.27142857142857";"5.88571428571429";"0";"885";"319";"41.3747865296361";"12.4776339138689";"6.45691099557235";"11.4563961112432";"23.4334882513972";"21.5102915064543";"4.4541934212835";"10.9189993719069";"23.7154830844964";"19.4144157838933";"10.883341694387";"45.2469972075774";"26.9074042479267";"19.4775457878031";"28.4714739925604";"11.9431853419999";"19.1061739744152";"22.5257570538453";"8.68101615065123";"15.9986800697794";"0";"0";1
"84";"Valencianism";"0.244444444444444";"10";"2";"22";"0.387096774193548";"3";"1";"0.592592592592593";"0";"3.33333333333333";"2.2";"4.4";"4.92273636642603";"4.42718872423573";"0";"1.15470053837925";"-0.462833396483773";"2";"0";"0";"8";"8";"4.25";"1.33333333333333";"2";"5";"3";"2";"2.25";"8";"5";"3";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"3.5";"1.5";"2";"0";"22";"0";"8.48528137423857";"4.5";"1.52752523165195";"1.73205080756888";"5.65685424949238";"2.82842712474619";"1.4142135623731";"3.20156211871642";"8.48528137423857";"5.65685424949238";"2.82842712474619";NA;NA;NA;NA;NA;NA;"3.20713490294909";"1.4142135623731";"2.32992949004287";"0";"0";1
"85";"Video_game_controversies";"0.0298989898989899";"100";"46";"296";"0.235193426908593";"18";"1";"0.423834302622181";"8.44444444444444";"2.33333333333333";"94.06";"5.92";"343.834027246015";"12.3302043532919";"19.5140514146699";"2.02919862478357";"-0.0504870741934206";"14";"10";"20";"44";"9.78260869565217";"2.52173913043478";"1.11111111111111";"1.22222222222222";"5.32608695652174";"4.45652173913043";"0.869565217391304";"1.65217391304348";"8.78571428571429";"4";"4.78571428571429";"2.7";"1.5";"1.2";"8";"4.65";"3.35";"5.47727272727273";"2.75";"2.72727272727273";"0";"254";"42";"17.1294587622587";"3.02819425967164";"0.963381842865745";"1.9570552775732";"11.0736009356108";"7.44970251975542";"1.09976641429346";"2.6390200600735";"16.1205963405088";"6.64483605169053";"9.90864868089078";"2.94580681270476";"2.32139804619735";"0.632455532033676";"11.8588186151643";"8.65888652134174";"4.29534631898291";"13.8437940698882";"9.45767806697842";"5.2887051053478";"0";"0";1
"86";"WE";"0.166666666666667";"4";"0";"2";"NaN";"2";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"NaN";"0";"1";"0";"3";"NaN";"1";"1";"0";"NaN";"NaN";"0";"1";"NaN";"NaN";"NaN";"1";"0";"1";"NaN";"NaN";"NaN";"1";"0.666666666666667";"0.333333333333333";"0";"2";"0";NA;"0";"0";"0";NA;NA;"0";"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;"0";"0.577350269189626";"0.577350269189626";"0";"0";0
"87";"Windows_Vista";"0.0233634050427944";"132";"73";"404";"0.130803571428571";"16";"0";"0.280286696579453";"1.75";"2";"26.4015151515152";"6.12121212121212";"97.6881033843886";"10.9335468798788";"7";"1.09544511501033";"-0.164120671523592";"28";"27";"29";"44";"8.79452054794521";"3.23076923076923";"1.6875";"0.3125";"3.57534246575342";"5.21917808219178";"2.79487179487179";"0.435897435897436";"9.60714285714286";"3.85714285714286";"5.75";"6.18518518518519";"3.37037037037037";"2.81481481481481";"7.58620689655172";"3.10344827586207";"4.48275862068965";"3.27272727272727";"2.45454545454545";"0.818181818181818";"0";"299";"105";"13.8262621526628";"4.24550250241072";"1.13834675443528";"0.873212459828649";"4.20620509954301";"13.0439924181194";"4.16235944715752";"1.41039135656649";"15.1054056689412";"4.40298119303767";"14.6227245776591";"5.2844986447085";"3.29507964358221";"3.58455057838536";"15.9385365015991";"4.22023042351792";"14.8651574631398";"4.38477087711779";"3.9263838944069";"2.59043614243506";"0";"0";1
"88";"World_Trade_Center_site";"0.0972222222222222";"9";"3";"7";"0.6";"3";"0";"0.1015625";"0";"1.66666666666667";"0";"1.55555555555556";"0";"0.726483157256779";"0";"0.577350269189626";"0.0912870929175277";"0";"0";"2";"4";"1.33333333333333";"NaN";"0.333333333333333";"1.33333333333333";"0.333333333333333";"1";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"NaN";"1";"0";"1";"1.75";"0.5";"1.25";"0";"6";"1";"0.577350269189626";NA;"0.577350269189626";"0.577350269189626";"0.577350269189626";"0";NA;NA;NA;NA;NA;NA;NA;NA;"0";"0";"0";"0.5";"0.577350269189626";"0.5";"0";"0";1
"89";"Young_Earth_creationism";"0.0342910040224833";"388";"198";"5149";"0.130641904137253";"39";"2";"0.780381787953448";"96.6705196221129";"11.1794871794872";"449.451030927835";"26.5412371134021";"2584.5948994079";"62.6569005297526";"525.002124104616";"16.5113546176273";"-0.227584459914847";"67";"66";"83";"136";"30.4848484848485";"25.5398230088496";"8.30769230769231";"2.87179487179487";"19.6060606060606";"10.8787878787879";"6.42477876106195";"19.1150442477876";"20.7164179104478";"16.4328358208955";"4.28358208955224";"35.0606060606061";"22.8636363636364";"12.1969696969697";"30.3975903614458";"15.2650602409639";"15.1325301204819";"23.0661764705882";"7.77205882352941";"15.2941176470588";"0";"3157";"1992";"55.7535118533988";"81.1548382720858";"14.2277598306118";"6.70890801052282";"35.247584986018";"29.7644808343013";"9.04236587022298";"82.0417742255638";"28.5507554271173";"22.6643652222422";"7.41375864708652";"74.2950208059067";"49.4311911382141";"33.5408910926853";"51.7340619404135";"25.4908325641474";"37.8961260277441";"73.6348550927588";"11.8358945032816";"73.9749825225778";"0";"0";1
"90";"Zimbabwe";"0.00984191642874141";"3243";"1843";"103476";"0.0612306175539087";"211";"16";"2.21354267953651";"367.590902379277";"31.2417061611374";"2978.17052112242";"63.8149861239593";"32902.5440570781";"287.267849028827";"2221.41511406625";"77.6866928908243";"-0.0202654181458835";"846";"502";"733";"960";"87.4199674443842";"33.9835221421215";"24.4312796208531";"6.81042654028436";"38.750406945198";"48.6695604991861";"23.1410916580844";"10.8424304840371";"75.4787234042553";"35.9799054373522";"39.4988179669031";"67.4422310756972";"23.8286852589641";"43.6135458167331";"91.7244201909959";"40.6275579809004";"51.0968622100955";"37.4427083333333";"28.06875";"9.37395833333333";"0";"54906";"48570";"371.590041627169";"92.9417605935077";"63.0069441960662";"48.6160083894385";"102.280795471367";"358.185366335758";"58.7911879788263";"75.0588558884462";"149.217474098567";"97.2160812810104";"111.936877281987";"157.537790192464";"62.6235348700893";"149.594962315836";"555.297252564893";"108.993779108392";"545.250621828985";"90.3347548525102";"71.3244102235937";"56.6916981870809";"0";"0";1
